"anio","mes","sector","resolucion","expediente","beneficiario","apoderado","tramite"
2017,6,"ONG","E2017000171","E2017000171","FUNDACION AGROLIBANO","CONCEPCI?N CHEVEZ VELASQUEZ","EXONERACION DE PAGO DEL IMPUESTO SOBRE VENTAS CORRESPONDIENTE AL A?O 2017"
2017,6,"ONG","E2017000135","E2017000135","ORGANIZACION NO GUBERNAMENTAL AMIGOS DE JESUS INC.","SUYAPA JANETH SABILLON CABALLERO","EXONERACION DEL PAGO DEL IMPUESTO SOBRE LA RENTA ACTIVO NETO Y APORTACION SOLIDARIA"
2017,6,"ONG","E2017000588","E2017000588","ASOCIACION PARA UNA SOCIEDAD MAS JUSTA","DANELIA FERRERA TURCIOS","EXONERACION DEL PAGO DEL IMPUESTO SOBRE LA RENTA ACTIVO NETO Y APORTACION SOLIDARIA"
2017,6,"ONG","E2017000138","E2017000138","CRUZ ROJA HONDUREnA","PABLO JAIR QUINTERO GONZALEZ","EXONERACION DE PAGO DEL IMPUESTO SOBRE VENTAS CORRESPONDIENTE AL A?O 2017"
2017,6,"Proyectos Estatales con F. Ex.","E2017000827","E2017000827","PROYECTO IMPLEMENTACION DE UN PROGRAMA DENDROENERGETICO PARA EL FORTALECIMIENTO DE LABORATORIOS ANALITICOS PARA LA INVESTIGACION Y TRANSFERENCIA DE TECNOLOGIA","SANDRA JOHANA ZUNIGA NOLASCO","EXONERACION DEL IMPUESTO SOBRE VENTAS CORRESPONDIENTE AL PERIODO 2017"
2017,6,"Proyectos Estatales con F. Ex.","E2017000709","E2017000709","PROYECTO FORTA ? FORTALECIENDO LA GESTION EDUCATIVA A NIVEL MUNICIPAL / DISTRITAL","VANIA GARCIA MORALES","Exoneracion de Impuesto Sobre Venta"
2017,6,"RIT","E2017000078","E2017000078","EMCO MINING COMPANY S.A. DE C.V.","AMPARO ANNAIS RIVERA HERNANDEZ","EXONERACION DE PAGO DEL IMPUESTO DENOMINADO APORTE PARA LA ATENCION A PROGRAMAS SOCIALES Y CONSERVACION DEL PATRIMONIO VIAL CORRESPONDIENTE AL PERIODO 2017"
2017,6,"Zolitur","E2017000600","E2017000600","CARNAVALERO ROATAN S.A.","JORGE ADALID RODRIGUEZ MURILLO","EXONERACION DEL PAGO DEL IMPUESTO SOBRE LA RENTA ACTIVO NETO Y APORTACION SOLIDARIA"
2017,6,"ZOLT","E2017000100","E2017000100","INVERSIONES LA CORDILLERA S.A. INVERCOSA","ADA JUDITH ESTRADA PONCE","EXONERACION DEL PAGO DEL IMPUESTO SOBRE LA RENTA ACTIVO NETO Y APORTACION SOLIDARIA"
2017,6,"Zonas Libres","E2017000047","E2017000047","HONDURAS CHIPS MANUFACTURING S.A. DE C.V.","GIINNII LAMYYO LAMY HERNANDEZ","Exoneracion del pago de Impuesto sobre ventas CORRESPONDIENTE AL A?O 2017"
2017,5,"AgroIndutriales","E-2016000193","E-2016000193","INVERSIONES BLACKBIRD AVICOLA S.A DE C.V. IBSA AVICOLA","JOSE ALEJANDRO AYALA MEZA","AMPLIACION DEL LISTADO CONTENIDO EN LA RESOLUCION DE EXONERACION DEL PAGO DE  IMPUESTO SOBRE VENTAS RESOLUCION No. 2016000193"
2017,5,"AgroIndutriales","E2017000480","E2017000480","AGRICOLA SANDOVAL S.A. DE C.V","FEYGA PAMELA CERNA RUBINSTEIN","EXONERACION DE PAGO DEL IMPUESTO SOBRE VENTAS"
2017,5,"AgroIndutriales","E2016000204","E2016000204","PROVEEDORES AGROPECUARIOS SOCIEDAD DE RESPONSABILIDAD LIMITADA","ZOILA YADIRA CASTELLANOS AMADOR","EXONERACION DE IMPUESTO SOBRE LA VENTA"
2017,5,"AgroIndutriales","E2016000204","E2016000204","PROVEEDORES AGROPECUARIOS SOCIEDAD DE RESPONSABILIDAD LIMITADA","ZOILA YADIRA CASTELLANOS AMADOR","MODIFICACION Y ACLARACION DE LA RESOLUCION N?MERO E2016000204"
2017,5,"AgroIndutriales","E2017000090","E2017000090","ASEAL  DE HONDURAS S.A.","FREDY AMILCAR CASTILLO PORTILLO","EXONERACION DE PAGO DEL IMPUESTO SOBRE VENTAS CORRESPONDIENTE AL A?O 2017"
2017,5,"AgroIndutriales","E2016000203","E2016000203","DIECK DIECK S. DE R.L.","ISIS INDIRA ELVIR LAINEZ","AMPLIACION DE ITEM DE LA RESOLUCION DE EXONERACION DE IMPUESTO SOBRE VENTAS PARA EL A?O 2017  No. E2016000203"
2017,5,"AgroIndutriales","E2017000550","E2017000550","SUPERAGRO S. DE R.L. DE C.V.","GABRIELA CASTRO AMADOR","EXONERACION DE PAGO DEL IMPUESTO SOBRE VENTAS CORRESPONDIENTE AL A?O 2017"
2017,5,"AgroIndutriales","E2017000109","E2017000109","LACTEOS DE HONDURAS S.A. DE C.V. LACTHOSA","CARLOS REYNEL KIEFFER MEDAL","EXONERACION DE PAGO DEL IMPUESTO SOBRE VENTAS CORRESPONDIENTE AL A?O 2017"
2017,5,"Cooperativas","E2017000133","E2017000133","COOPERATIVA MIXTA DE EMPLEADOS DEL INSTITUTO CENTRAL","ADA ALICIA ASEGUERA SANTELI","EXONERACION DEL PAGO DEL IMPUESTO SOBRE LA RENTA ACTIVO NETO Y APORTACION SOLIDARIA PARA LOS PERIODOS FISCALES 2014 2015 y 2016"
2017,5,"Diplomaticos","E-2017000472","E-2017000472","YUICHI MIYAGAWA","VANIA GARCIA MORALES","Renovacion de la Exoneracion de Pago del Impuesto Sobre Ventas"
2017,5,"Diplomaticos","E2017000473","E2017000473","YUICHI MIYAGAWA","VANIA GARCIA MORALES","Renovacion de la Exoneracion de IMPUESTOS TURISTICOS"
2017,5,"Diplomaticos","E2017000546","E2017000546","SR. TSAUR SONG-MAW CRISTOBAL,SRA. CHOU YA-CHI,SRA. HUANG YUANG-TING KIRA,SR. TSENG JEN-HUI DIEGO,SR. LIANG WEN-FENG ANDRES,SRA. CHIU MEI-FANG","VANIA GARCIA MORALES","Exoneracion de Pago del Impuesto Sobre Ventas"
2017,5,"Diplomaticos","DGCFA-EISV-0039-2017","E-0795-2016","TAKASHI ISHIDA,TAICHI OTSUKA","VANIA GARCIA MORALES","Exoneracion de Pago del Impuesto Sobre Ventas"
2017,5,"Energia Renovable","E2017000127","E2017000127","SOCIEDAD ELECTRICA MESOAMERICANA S.A. DE C.V. SEMSA","DUNIA PRISCILA MURILLO MALDONADO","SE ACLARA DE OFICIO la RESOLUCION N?MERO No. E2017000127"
2017,5,"Energia Renovable","E2017000819","E2017000819","ENERGIA POTENCIA Y DESARROLLOS S. DE R.L. DE C.V","WALESKA YESSENIA RUIZ BETANCOURT","EXONERACION DE PAGO DEL IMPUESTO SOBRE VENTAS CORRESPONDIENTE AL A?O 2017"
2017,5,"ONG","E2017000108","E2017000108","FUNDACION CONVIVE MEJOR","ABRAHAM MOISES DIP NASSAR","EXONERACION DE PAGO DEL IMPUESTO SOBRE VENTAS CORRESPONDIENTE AL A?O 2017"
2017,5,"ONG","E2016000193","E2016000193","INVERSIONES BLACKBIRD AVICOLA S.A DE C.V. IBSA AVICOLA","MANUEL ENRIQUE MENCIA MELGAR","EXONERACION DE PAGO DEL IMPUESTO SOBRE VENTAS CORRESPONDIENTE AL A?O 2017"
2017,5,"ONG","E2017000138","E2017000138","CRUZ ROJA HONDUREnA","PABLO JAIR QUINTERO GONZALEZ","EXONERACION DE PAGO DEL IMPUESTO SOBRE VENTAS CORRESPONDIENTE AL A?O 2017"
2017,5,"ONG","E2017000314","E2017000314","REGIMEN DE PENSIONES DE RETIRO DEL COLEGIO MEDICO DE HONDURAS","MAYRON IGNACIO RODRIGUEZ GODOY","EXONERACION DEL PAGO DEL IMPUESTO SOBRE LA RENTA ACTIVO NETO Y EL IMPUESTO UNICO DEL DIEZ POR CIENTO 10%"
2017,5,"ONG","E2017000124","E2017000124","MINISTERIO APOSTOLICO PALABRA REVELADA","IRMA IRNELINE MONTENEGRO GIRON","EXONERACION DEL PAGO DEL IMPUESTO SOBRE LA RENTA ACTIVO NETO Y APORTACION SOLIDARIA"
2017,5,"ONG","E2016000098","E2016000098","AGENCIA DE DESARROLLO ESTARTEGICO LOCAL DE SANTA ROSA DE COPAN","ZOILA YADIRA CASTELLANOS AMADOR","EXONERACION DEL PAGO DEL IMPUESTO SOBRE LA RENTA ACTIVO NETO Y APORTACION SOLIDARIA PARA LOS PERIODOS FISCALES 2014 2015 Y 2016"
2017,5,"ONG","E2017000153","E2017000153","ASOCIACION PUEBLO FRANCISCANO DE MUCHACHOS Y MUCHACHAS APUFRAM","JOSE MIGUEL BUEZO ULLOA","EXONERACION DEL PAGO DEL IMPUESTO SOBRE LA RENTA ACTIVO NETO APORTACION SOLIDARIA TEMPORAL IMPUESTO UNICO DEL DIEZ POR CIENTO 10% SOBRE INTERESES GENERADOS EN DEPOSITOS BANCARIOS"
2017,5,"ONG","E2017000625","E2017000625","CLUB ROTARIO DE TEGUCIGALPA","MARIO VELASQUEZ PEREZ","EXONERACION DEL PAGO DEL IMPUESTO SOBRE LA RENTA ACTIVO NETO Y APORTACION SOLIDARIA"
2017,5,"ONG","DGCFA-TSP-0006-2017","TS-0006-2017","CRUZ ROJA HONDUREnA","PABLO JAIR QUINTERO GONZALEZ","Exoneracion de la Contribucion Especial por Transaccion Financiera Pro Seguridad Poblacional"
2017,5,"Proyectos Estatales con F. Ex.","DGCFA-EISV-0040-2017","E-0946-2016","PROYECTO FORTALECIMIENTO INSTITUCIONAL DEL EMPLEO DECENTE Y OPORTUNIDADES DE EMPLEO PARA JOVENES EN HONDURAS EURO-LABOR","VANIA GARCIA MORALES","Exoneracion de Impuesto Sobre Ventas"
2017,5,"Proyectos Estatales con F. Ex.","E2017000351","E2017000351","PROYECTO SOCIAL DE INCLUSION A LA EDUCACION SUPERIOR UNA/PINPROS","RUTH GUILLEN BONILLA","EXONERACION DEL IMPUESTO SOBRE VENTAS CORRESPONDIENTE AL PERIODO 2017"
2017,5,"RIT","E2016000019","E2016000019","GRANJAS MARINAS LARVICULTURA S. A. DE C. V.","CLAUDIA GEORGINA REYES ORDO?EZ","EXONERACION DE PAGO DEL IMPUESTO DENOMINADO APORTE PARA LA ATENCION A PROGRAMAS SOCIALES Y CONSERVACION DEL PATRIMONIO VIAL PARA LA COMPRA DE TREINTA Y DOS MIL GALONES DE DIESEL 32000 Y VEINTICUATRO MIL GALONES DE GAS LPG 24000 CORRESPONDIENTE AL PERIODO FISCAL 2017"
2017,5,"RIT","E2016000119","E2016000119","PRODUCTORA DE ALIMENTOS S.A. DE C.V. PROALSA","JAVIER ABADIE AGUILAR","RENOVACION DE EXONERACION DEL PAGO DEL IMPUESTO SOBRE VENTAS"
2017,5,"Zolitur","E2017000794","E2017000794","ROATAN ISLAND REAL ESTATE S.A.","CAROLINA OLIVIA KELLY WELCOME","EXONERACION DEL PAGO DEL IMPUESTO SOBRE LA RENTA ACTIVO NETO APORTACION SOLIDARIA TEMPORAL Y 1.5%"
2017,5,"Zonas Libres","E2016000127","E2016000127","COMPONENTES ELECTRONICOS S.A. DE C.V. COMTRONIC","VICTOR MANUEL HERNANDEZ PEREZ","EXONERACION DE PAGO DEL IMPUESTO SOBRE VENTAS CORRESPONDIENTE AL A?O 2017"
2017,5,"Zonas Libres","E2016000127","E2016000127","COMPONENTES ELECTRONICOS S.A. DE C.V. COMTRONIC","VICTOR MANUEL HERNANDEZ PEREZ","ACLARACION DE OFICIO RESOLUCION E2017000127"
2017,5,"Zonas Libres","E2016000095","E2016000095","CONVERTIDORA DE FIBRAS S.A.","LILIAN ROSARIO LOPEZ","EXONERACION DE PAGO DEL IMPUESTO SOBRE VENTAS CORRESPONDIENTE AL A?O 2017"
2017,4,"Art 15 de la Ley ISV","E2016000174","E2016000174","SAN RAFAEL INDUSTRIES S. DE R.L. DE C.V.","SANDRA J. OCHOA B.","Exoneracion del Pago del Impuesto  sobre Ventas"
2017,4,"Cooperativas","E2017000118","E2017000118","COOPERATIVA DE AHORRO Y CREDITO PINALEJO LIMITADA","FIORELLA FERNANDEZ GUZMAN","EXONERACION DEL PAGO DEL IMPUESTO SOBRE LA RENTA ACTIVO NETO Y APORTACION SOLIDARIA PARA LOS PERIODOS FISCALES 2014 Y 2015"
2017,4,"Cooperativas","E2017000062","E2017000062","COOPERATIVA MIXTA PRIMERO DE FEBRERO VALLE DE ANGELES LIMITADA","MARIO ZAVALA RODRIGUEZ","EXONERACION DEL PAGO DEL IMPUESTO SOBRE LA RENTA ACTIVO NETO Y APORTACION SOLIDARIA PARA LOS PERIODOS FISCALES 2014 2015 Y 2016"
2017,4,"Cooperativas","E2016000103","E2016000103","COOPERATIVA DE AHORRO Y CREDITO INTIBUCANA LIMITADA CACIL","NURY JACKELINE IZAGUIRRE","EXONERACION DEL PAGO DEL IMPUESTO SOBRE LA RENTA ACTIVO NETO Y APORTACION SOLIDARIA PARA LOS PERIODOS FISCALES 2015 y  2016"
2017,4,"Cooperativas","E2017000087","E2017000087","COOPERATIVA DE AHORRO Y CREDITO CORPORACION FLORES LTDA","LINDA YANORI CACERES GONZALEZ","EXONERACION DEL PAGO DEL IMPUESTO SOBRE LA RENTA ACTIVO NETO Y APORTACION SOLIDARIA PARA LOS PERIODOS FISCALES 2015 y 2016"
2017,4,"Cooperativas","E2017000007","E2017000007","COOPERATIVA MIXTA 18 DE JULIO LIMITADA COMDIJUL","MARTIN CHAVEZ ROBLES","EXONERACION DEL PAGO DE IMPUESTO SOBRE LA RENTA ACTIVO NETO Y APORTACION SOLIDARIA DE LOS PERIODOS FISCALES 2014 2015 Y 2016"
2017,4,"Diplomaticos","E2017000309","E2017000309","EUNKYUNG LEE","VANIA GARCIA MORALES","Exoneracion de Impuestos Sobre Ventas"
2017,4,"Energia Renovable","E2017000189","E2017000189","ENERGIA CHUMBAGUA S.A. DE C.V.","ERNESTO COLINDRES SEVILLA","EXONERACION DEL PAGO SOBRE LA RENTA APORTACION SOLIDARIA TEMPORAL IMPUESTO AL ACTIVO NETO IMPUESTO DE GANANCIAS DE CAPITAL Y TODOS AQUELLOS IMPUESTOS CONEXOS A LA RENTA"
2017,4,"Energia Renovable","E2017000127","E2017000127","SOCIEDAD ELECTRICA MESOAMERICANA S.A. DE C.V. SEMSA","DUNIA PRISCILA MURILLO MALDONADO","EXONERACION DE LA OBLIGACION DE RETENER EL IMPUESTO SOBRE RENTA SOBRE INTERESES COMISIONES Y GASTOS PAGADOS"
2017,4,"Energia Renovable","E2017000306","E2017000306","ENERGISA S.A. DE C.V.","JUAN CARLOS CASCO ESPINOZA","EXONERACION DEL IMPUESTO DE GANANCIA DE CAPITAL para el periodo comprendido del 01 de Septiembre al 31 de Diciembre del 2013 y Periodos Fiscales 2014 y 2015 y la EXONERACION DEL PAGO DEL IMPUESTO SOBRE LA RENTA APORTACION SOLIDARIA TEMPORAL IMPUESTO AL ACTIVO NETO IMPUESTOS DE GANANCIA DE CAPITAL Y TODOS AQUELLOS CONEXOS A LA RENTA PARA EL PERIODO FISCAL 2016"
2017,4,"Energia Renovable","E2017000298","E2017000298","ENERGIA BASICA S.A. DE C.V. ENERBASA","DUNIA PRISCILA MURILLO MALDONADO","EXONERACION DEL PAGO DEL IMPUESTO SOBRE LA RENTA APORTACION SOLIDARIA TEMPORAL IMPUESTO AL ACTIVO NETO IMPUESTO DE GANANCIA DE CAPITAL Y TODOS AQUELLOS CONEXOS A LA RENTA PARA EL PERIODO FISCAL 2016"
2017,4,"Energia Renovable","E2017000013","E2017000013","SOCIEDAD ELECTRICA MESOAMERICANA S.A SEMSA.","DUNIA PRISCILA MURILLO MALDONADO","EXONERACION DEL PAGO SOBRE LA RENTA DE CONTRATOS SUSCRITOS CON PROVEEDORES EXTRANJEROS"
2017,4,"Incentivos al Turismo","E2016000172","E2016000172","DIAMOND LIFE S.A.","EDITH ROSIBEL DIAZ GOMEZ","EXONERACION DEL PAGO DEL IMPUESTO SOBRE LA RENTA ACTIVO NETO Y APORTACION SOLIDARIA"
2017,4,"ONG","E2017000107","E2017000107","FUNDACION CONVIVE MEJOR","ABRAHAM MOISES DIP NASSAR","EXONERACION DEL PAGO DEL IMPUESTO SOBRE LA RENTA ACTIVO NETO  TASA DE SEGURIDAD IMPUESTO SOBRE INTERESES Y APORTACION SOLIDARIA"
2017,4,"ONG","E2017000150","E2017000150","OPERACION SONRISA HONDURAS","GUSTAVO LEON GOMEZ RODAS","Exoneraciones y Medidas Antievasi?n PARA LOS PERIODOS FISCALES  2016 y 2017"
2017,4,"ONG","E2016000099","E2016000099","COMIT? DE   APOYO AL HOSPITAL REGIONAL DE OCCIDENTE COACHRO.","ZOILA YADIRA CASTELLANOS AMADOR","EXONERACION DEL PAGO DEL IMPUESTO SOBRE LA RENTA ACTIVO NETO Y APORTACION SOLIDARIA"
2017,4,"ONG","E2016000045","E2016000045","HOSPITAL MILITAR DE LAS FUERZAS ARMADAS DE HONDURAS","JOSE MIGUEL MEJIA MEDINA","EXONERACION DEL IMPUESTO SOBRE LA RENTA ACTIVO NETO Y APORTACION SOLIDARIA TEMPORAL PARA EL EJERCICIO FISCAL 2015"
2017,4,"ONG","E2017000086","E2017000086","INSTITUTO SANTA MARIA GORETTI","FLORENTINO GONZALEZ AGUILERA","EXONERACION DEL PAGO DEL IMPUESTO SOBRE LA RENTA ACTVO NETO Y APORTACION SOLIDARIA TEMPORAL"
2017,4,"ONG","E2017000015","E2017000015","FUNDACION HORIZONTES DE AMISTAD","LILIAN ROSARIO LOPEZ GARCIA","EXONERACION DEL PAGO DEL IMPUESTO SOBRE LA RENTA ACTIVO NETO Y APORTACION SOLIDARIA"
2017,4,"ONG","DGCFA-EISR-0003-2017","E2016000111","ASOCIACION PARA EL PROGRESO Y DESARROLLO HUMANO SOSTENIBLE DE HONDURAS APROKOPEH","RENIERY FABRICIO GUILLEN RODRIGUEZ","EXONERACION DEL PAGO DEL IMPUESTO SOBRE LA RENTA ACTIVO NETO Y APORTACION SOLIDIARIA"
2017,4,"Proyectos Estatales con F. Ex.","E2017000355","E2017000355","PROYECTO CONSTRUCCION Y EQUIPAMIENTO DEL RELLENO SANITARIO EL PINALITO GRACIAS LEMPIRA","STEFFANY MISHELL ROSA GUEVARA","EXONERACION DEL IMPUESTO SOBRE VENTAS CORRESPONDIENTE AL PERIODO 2017"
2017,4,"RIT","E2017000077","E2017000077","EMCO MINING COMPANY S.A. DE C.V.","AMPARO ANNAIS RIVERA HERNANDEZ","EXONERACION DEL PAGO DEL IMPUESTO AL ACTIVO NETO Y APORTACION SOLIDARIA"
2017,4,"RIT","E2016000106","E2016000106","STANDARD FRUIT DE HONDURAS S.A. STANFRUSA","RENATO A. LACAYO","EXONERACION DEL PAGO DEL IMPUESTO AL ACTIVO NETO Y APORTACION SOLIDARIA"
2017,4,"RIT","E2017000312","E2017000312","CEMENTOS DEL NORTE S.A DE C.V.","DAMA J. GUZM?N","RENOVACION  DE LA EXONERACION DE LA APORTACION SOLIDARIA TEMPORAL"
2017,4,"RIT","E2016000157","E2016000157","COMPAnIA AGRICOLA BONITO ORIENTAL S.A. CABOSA","RENATO A. LACAYO","EXONERACION DEL PAGO DEL IMPUESTO AL ACTIVO NETO Y APORTACION SOLIDARIA"
2017,4,"Zolitur","E2017000376","E2017000376","ROATAN ELECTRIC COMPANY S.A. DE C.V. RECO S.A. DE C.V.","EDITH ROSIBEL DIAZ GOMEZ","EXONERACION DEL IMPUESTO DE COMBUSTIBLE DENOMINADO APORTE PARA LA ATENCION A PROGRAMAS SOCIALES Y CONSERVACION DEL PATRIMONIO VIAL CORRESPONDIENTE AL PERIODO 2017"
2017,4,"Zolitur","E2017000115","E2017000115","MILTON BIGHT HOLDING COMPANY S.A.","FERNANDA MALOLY LOPEZ ESPINOZA","EXONERACION DEL PAGO DEL IMPUESTO SOBRE LA RENTA ACTIVO NETO Y APORTACION SOLIDARIA PARA EL A?O 2017"
2017,4,"Zolitur","E2017000114","E2017000114","MILTON BIGHT RESORT S.A.","FERNANDA MALOLY LOPEZ ESPINOZA","EXONERACION DEL PAGO DEL IMPUESTO SOBRE LA RENTA ACTIVO NETO Y APORTACION SOLIDARIA"
2017,4,"Zonas Libres","E2017000317","E2017000317","HONDURAS AMERICAN TABACO S.A. DE C.V.","KARLA PATRICIA BUSTILLO ALVARADO","EXONERACION DEL PAGO DEL IMPUESTO SOBRE LA RENTA ACTIVO NETO Y APORTACION SOLIDARIA TEMPORAL"
2017,4,"Zonas Libres","E2016000131","E2016000131","VESTA TRADING S.A DE C.V.","RUTH LORENA ANTUEZ GARCIA","EXONERACION DE PAGO DEL IMPUESTO SOBRE VENTAS CORRESPONDIENTE AL A?O 2017"
2017,4,"Zonas Libres","E2017000161","E2017000161","CLASIFICADORA Y EXPORTADORA DE TABACO S. A.","BESSY NADEZDA NU?EZ","EXONERACION DE PAGO DE IMPUESTO SOBRE VENTAS"
2017,4,"Zonas Libres","E2017000295","E2017000295","ORNAMENTALES DEL VALLE S. A. DE C. V. ORVASA","CLAUDIA GEORGINA REYES ORDO?EZ","EXONERACION DEL PAGO DEL IMPUESTO AL ACTIVO NETO Y APORTACION SOLIDARIA para los periodos fiscales 2016 y 2017"
2017,4,"Zonas Libres","E2017000291","E2017000291","COMPRESORES DE AIRE Y SERVICIOS SAN PEDRO S. DE R.L.","KEVIN ROBERTO MANZANARES MERLO","EXONERACION DE PAGO DEL IMPUESTO SOBRE VENTAS CORRESPONDIENTE AL A?O 2017"
2017,4,"Zonas Libres","E2017000110","E2017000110","GRUPO J S.A.","BESSY NADEZDA N??EZ","EXONERACION DE PAGO DEL IMPUESTO SOBRE VENTAS CORRESPONDIENTE AL A?O 2017"
2017,4,"Zonas Libres","E20170000159","E20170000159","TABACOS DE ORIENTE S. DE R.L.","BESSY NADEZDA NU?EZ","EXONERACION DE PAGO DEL IMPUESTO SOBRE VENTAS CORRESPONDIENTE AL A?O 2017"
2017,4,"Denegadas","E2017000317","E2017000317","HONDURAS AMERICAN TABACO S.A. DE C.V.","KARLA PATRICIA BUSTILLO ALVARADO","EXONERACION DEL PAGO DEL IMPUESTO SOBRE LA RENTA ACTIVO NETO Y APORTACION SOLIDARIA TEMPORAL"
2017,3,"AgroIndutriales","E2017000234","E2017000234","E.y L. COMERCIAL AGROPECUARIA S.A","OSLYN HERNANDEZ MARADIAGA","IMPUESTO SOBRE VENTAS CORRESPONDIENTE AL A?O 2017"
2017,3,"AgroIndutriales","DGCFA-EISV-M-0395-2016","E2017000020","AGROINDUSTRIALES DEL CARIBE S.A.","RENATO A. LACAYO","AMPLIACION DE LA RESOLUCION DE EXONERACION DE IMPUESTO SOBRE VENTAS"
2017,3,"AgroIndutriales","DGCFA-EISV-M-0395-2016","E2017000018","BANANERA RIO MAME S.A.","RENATO A. LACAYO","AMPLIACION DE LA RESOLUCION DE EXONERACION DE IMPUESTO SOBRE VENTAS"
2017,3,"AgroIndutriales","DGCFA-EISV-M-0416-2016","E2016000043","BENEFICIO DE GRANOS MATURAVE S.A.","RENATO A. LACAYO","AMPLIACION DE LA RESOLUCION DE EXONERACION DE IMPUESTO SOBRE VENTAS"
2017,3,"AgroIndutriales","DGCFA-EISV-M-0351-2016","E2017000021","COMPAnIA AGRICOLA BONITO ORIENTAL S.A","RENATO A. LACAYO","AMPLIACION DE LA RESOLUCION DE EXONERACION DE IMPUESTO SOBRE VENTAS"
2017,3,"AgroIndutriales","DGCFA-EISV-M-0374-2016","E2016000153","STANDARD FRUIT DE HONDURAS S.A.","RENATO A. LACAYO","AMPLIACION DE LA RESOLUCION DE EXONERACION DE IMPUESTO SOBRE VENTAS"
2017,3,"AgroIndutriales","E2017000064","E2017000064","AGROPEC S.A. DE C.V.","IRMA IRNELINE MONTENEGRO GIRON","EXONERACION DE PAGO DEL IMPUESTO SOBRE VENTAS CORRESPONDIENTE AL A?O 2017"
2017,3,"AgroIndutriales","E2017000113","E2017000113","DURECO DE HONDURAS S.A.","JORGE RICARDO BRIZUELA PAVON","EXONERACION DE PAGO DEL IMPUESTO SOBRE VENTAS CORRESPONDIENTE AL A?O 2017"
2017,3,"AgroIndutriales","E2016000184","E2016000184","DISE?O Y CONSTRUCCION S. A. DE C. V.  A. DICONSA","BESSY NADEZDA NU?EZ","EXONERACION DE PAGO DEL IMPUESTO SOBRE VENTAS CORRESPONDIENTE AL A?O 2017"
2017,3,"Art 15 de la Ley ISV","E2016000141","E2016000141","TAPAS PLASTICAS S. DE R. L. DE C. V.","FRANCISCA ROMERO BANEGAS","Exoneracion del Pago del Impuesto  sobre Ventas"
2017,3,"Art 15 de la Ley ISV","E2016000014","E2016000014","PAPELERA CALPULES S. A. DE C. V. PACASA","SANDRA J. OCHOA BARAHONA","EXONERACION DE PAGO DEL IMPUESTO SOBRE VENTAS CORRESPONDIENTE AL A?O 2017"
2017,3,"Cooperativas","E2016000114","E2016000114","COOPERATIVA MIXTA CORYSAN LIMITADA","MELIDA VELASQUEZ GONZALES","EXONERACION DEL PAGO DEL IMPUESTO SOBRE LA RENTA PARA LOS PERIODOS FISCALES 2014 y 2015"
2017,3,"Diplomaticos","E2017000270","E2017000270","OLIVER PETILLON,KARIN JAHR DE GUERRERO","VANIA GARCIA MORALES","EXONERACION DEL Impuesto sobre Ventas"
2017,3,"Diplomaticos","E2017000276","E2017000276","Masaya Ishihara,Takeshi  Sonda,Takamitsu Fukuchi,Yuika Takayama,Yoko Naraki","VANIA GARCIA MORALES","EXONERACION DEL Impuesto sobre Ventas"
2017,3,"ONG","E2016000182","E2016000182","AGENCIA DE DESARROLLO Y RECURSOS ASISTENCIALES OBRA FILANTROPICA Y ASISTENCIA SOCIAL ADVENTISTA DE HONDURAS ADRA OFASA DE HONDURAS","LUIS EDWARD TRUNDLE NUFIO","EXONERACION DEL PAGO DEL IMPUESTO SOBRE LA RENTA ACTIVO NETO Y APORTACION SOLIDARIA"
2017,3,"ONG","E2017000010","E2017000010","ASOCIACION CEPUDO CAPACITACION EDUCACION PRODUCCION UNIFICACION DESARROLLO ORGANIZACION","SAMIRA CONTRERAS ESPINOZA","EXONERACION DEL PAGO DEL IMPUESTO SOBRE LA RENTA ACTIVO NETO Y APORTACION SOLIDARIA"
2017,3,"RIT","E2017000067","E2017000067","NOVA HONDURAS S.A.","ALISON MARGARITA GALINDO","EXONERACION DE PAGO DEL IMPUESTO SOBRE VENTAS CORRESPONDIENTE AL A?O 2017"
2017,3,"RIT","E2017000229","E2017000229","BENEFICIO DE CAFE MONTECRISTO S.A. DE C.V","FERNANDO ALBERTO GODOY SAGASTUME","EXONERACION DEL PAGO DEL IMPUESTO AL ACTIVO NETO Y APORTACION SOLIDARIA"
2017,3,"RIT","E2017000039","E2017000039","CAMARONES Y DERIVADOS MARINOS S. DE R.L. DE C.V. CADEMA","ALLISON MARGARITA GALINDO","EXONERACION DE PAGO DEL IMPUESTO DENOMINADO APORTE PARA LA ATENCION A PROGRAMAS SOCIALES Y CONSERVACION DEL PATRIMONIO VIAL PARA LA COMPRA DE QUINCE MIL 15000 GALONES DE DIESEL CORRESPONDIENTE AL PERIODO 2017"
2017,3,"RIT","DGCFA-ACPV-E201700038","E201700038","ELIZMAR S. DE R.L","ALLISON MARGARITA GALINDO","EXONERACION DE PAGO DEL IMPUESTO DENOMINADO APORTE PARA LA ATENCION A PROGRAMAS SOCIALES Y CONSERVACION DEL PATRIMONIO VIAL"
2017,3,"RIT","E2017000165","E2017000165","FABRICA DE CONFITES Y CHICLES VENUS S.A. DE C.V. CONFITES VENUS","MARIO VELASQUEZ PEREZ","EXONERACION DE PAGO DEL IMPUESTO DENOMINADO APORTE PARA LA ATENCION A PROGRAMAS SOCIALES Y CONSERVACION DEL PATRIMONIO VIAL"
