"anio","mes","sector","resolucion","expediente","beneficiario","apoderado","tramite"
2019,6,"POR TRATADOS Y CONVENIOS INTER","E2019001520","E2019001520","EMBAJADA AMERICANA","","IMPUESTO SOBRE LA VENTA"
2019,6,"POR TRATADOS Y CONVENIOS INTER","E2019000512","E2019000512","BANCO CENTROAMERICANO DE INTEGRACION ECONOMICA (BCIE)","","IMPUESTO SOBRE LA VENTA"
2019,6,"ENERGiA RENOVABLE","E2018002662","E2018002662","COMPAnIA ELECTRICA CENTROAMERICANA S.A. DE C.V","","IMPUESTO SOBRE LA VENTA"
2019,6,"ZOLITUR","E2019001382","E2019001382","SUN RESTAURANT CORPORATION S. A DE C. V.","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,6,"ZOLITUR","E2019001404","E2019001404","ELDONS S. A","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,6,"DL-119-2016","EM2019000049","EM2019000049","INVERSIONES FOLIA S. DE R. L","","IMPUESTO SOBRE LA VENTA"
2019,6,"ENERGiA RENOVABLE","E2018002653","E2018002653","SOLAR POWER, S.A DE C.V","","RENTA CONVENIO BILATERALES"
2019,6,"ZOLI","E2019001124","E2019001124","SERVICE AND TRADING BUSINESS S.A DE C.V","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,6,"ASOCIACIONES SIN FINES DE LUCR","E2019000672","E2019000672","COLEGIO DE CIRUJANOS DENTISTAS  DE HONDURAS","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,6,"ENERGiA RENOVABLE","E2018002148","E2018002148","CONSORCIO ENEE-PHP ENERGY HONDURAS, S. A. DE C. V.","","RETENCIoN EN LA FUENTE"
2019,6,"DL-119-2016","E2018002293","E2018002293","DURECO DE HONDURAS S. A","","IMPUESTO SOBRE LA VENTA"
2019,6,"OTORGADAS SEGuN DECRETOS LEGIS","E2018002473","E2018002473","EXPORTADORA DE MARISCOS REYES  S. DE R. L","","ACPV"
2019,6,"DL-119-2016","E2018002588","E2018002588","LUIS ARTURO PINELL ALANIZ","","IMPUESTO SOBRE LA VENTA"
2019,6,"ENERGiA RENOVABLE","E2018001936","E2018001936","ENERGIAS SOLARES S. A","","RETENCIoN EN LA FUENTE"
2019,6,"POR TRATADOS Y CONVENIOS INTER","E2019000679","E2019000679","COMISIoN TeCNICA REGIONAL DE TELECOMUNICACIONES (COMTELCA)","","IMPUESTO SOBRE LA VENTA"
2019,6,"ASOCIACIONES SIN FINES DE LUCR","E2019000121","E2019000121","FUNDACIoN PRO-ARTE Y CULTURA (FUNDARTE)","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,6,"COOPERATIVAS","E2019000537","E2019000537","COOPERATIVA MIXTA MUJERES EN ACCION LIMITADA (COMIXMAL)","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,6,"ZOLITUR","E2019000491","E2019000491","MC TOURS ROATAN S. A","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,6,"ASOCIACIONES SIN FINES DE LUCR","E2019001241","E2019001241","FUNDACIoN ASISTENCIAL MARIA ROSA","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,6,"ASOCIACIONES SIN FINES DE LUCR","E2019000065","E2019000065","MANCOMUNIDAD DE LOS MUNICIPIOS DE LA REGIoN SUR DEL DEPARTAMENTO DE SANTA BaRBARA (MUNASBAR)","","IMPUESTO SOBRE LA VENTA"
2019,6,"ASOCIACIONES SIN FINES DE LUCR","E2018002513","E2018002513","CONSEJO INTERMUNICIPAL - CAFEG","","IMPUESTO SOBRE LA VENTA"
2019,6,"ASOCIACIONES SIN FINES DE LUCR","E2019000724","E2019000724","COLEGIO PROFESIONAL SUPERACIoN MAGISTERIAL HONDUREnO COLPROSUMAH","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,6,"OTORGADAS SEGuN DECRETOS LEGIS","E2018001217","E2018001217","CRUZ ROJA HONDUREnA","","IMPUESTO SOBRE LA VENTA"
2019,6,"ASOCIACIONES SIN FINES DE LUCR","E2019001315","E2019001315","MUNDO RENOVADO (WORLD RENEW)","","IMPUESTO SOBRE LA VENTA"
2019,6,"ESTADO","EM2019000062","EM2019000062","CONSORCIO COPaN","","ACPV"
2019,6,"DL-119-2016","E2019001469","E2019001469","DISTRIBUIDORA M&D, S. DE R.L. DE C.V.","","IMPUESTO SOBRE LA VENTA"
2019,6,"OTORGADAS SEGuN DECRETOS LEGIS","E2019001538","E2019001538","COMITe TeCNICO DEL FIDEICOMISO PARA LA ADMINISTRACIoN DEL FONDO DE PROTECCIoN Y SEGURIDAD POBLACIONAL","","IMPUESTO SOBRE LA VENTA"
2019,6,"POR TRATADOS Y CONVENIOS INTER","E2019001514","E2019001514","EMBAJADA AMERICANA","","IMPUESTO SOBRE LA VENTA"
2019,6,"POR TRATADOS Y CONVENIOS INTER","E2019001424","E2019001424","FONDO DE POBLACIoN DE LAS NACIONES UNIDAS (UNFPA)","","IMPUESTO SOBRE LA VENTA"
2019,6,"ZOLI","E2019000705","E2019000705","HONDURAS AMERICAN TABACO S.A.","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,6,"ENERGiA RENOVABLE","E2018002275","E2018002275","SOCIEDAD ELECTRICA MESOAMERICANA S.A DE C.V","","RENTA CONVENIO BILATERALES"
2019,6,"ZOLI","E2019000730","E2019000730","PESCA DEL ATLANTICO S. DE R.L.","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,6,"DL-119-2016","E2019000861","E2019000861","HACIENDA LA EMPALIZADA","","IMPUESTO SOBRE LA VENTA"
2019,6,"ENERGiA RENOVABLE","E2019000777","E2019000777","ENERGIA DE OCCIDENTE S.A","","IMPUESTO SOBRE LA VENTA"
2019,6,"ASOCIACIONES SIN FINES DE LUCR","E2019000207","E2019000207","ASOCIACIoN COLABORACIoN Y ESFUERZO ACOES","","IMPUESTO SOBRE LA RENTA"
2019,6,"ZOLITUR","E2019001381","E2019001381","ROATAN IMPORTS, S. A. DE C. V.,","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,6,"DL-119-2016","E2019000486","E2019000486","FABRICA DE EMBUTIDOS EUROPEA S.A.","","IMPUESTO SOBRE LA VENTA"
2019,6,"ENERGiA RENOVABLE","E2018000383","E2018000383","GEOTERMICA PLATANARES S.A. DE C.V.","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,6,"ASOCIACIONES SIN FINES DE LUCR","E2019000328","E2019000328","FUNDACIoN GRUPO TERRA","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,6,"ASOCIACIONES SIN FINES DE LUCR","E2019001336","E2019001336","ASOCIACIoN DE TRABAJADORES DE CADECA Y AFILIADAS (ASTIC)","","IMPUESTO SOBRE LA RENTA"
2019,6,"ASOCIACIONES SIN FINES DE LUCR","E2019000780","E2019000780","ASOCIACIoN DE ENSEnANZA DE AGUA VIVA","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,6,"POR TRATADOS Y CONVENIOS INTER","E2019001442","E2019001442","WE EFFECT","","IMPUESTO SOBRE LA VENTA"
2019,6,"ASOCIACIONES SIN FINES DE LUCR","E2019001113","E2019001113","FUNDACIoN HOPE ESPERANZA DEL FUTURO","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,6,"ALIANZA PuBLICO PRIVADA (APP)","E2018002331","E2018002331","EPC CC SOCIEDAD ANONIMA DE CAPITAL VARIABLE","","IMPUESTO SOBRE LA VENTA"
2019,6,"DL-119-2016","E2019000386","E2019000386","SOLUCIONES INTEGRALES, S.A DE C.V.","","IMPUESTO SOBRE LA VENTA"
2019,6,"ASOCIACIONES SIN FINES DE LUCR","E2018002691","E2018002691","FUNDACION COHONDUCAFE","","TASA"
2019,6,"ASOCIACIONES SIN FINES DE LUCR","E2019001015","E2019001015","ASOCIACIoN PARA EL DESARROLLO DEL NInO Y ADULTO CON LESIoN CEREBRAL ARCA DE ESPERANZAS","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,6,"ZOLI","E2019001282","E2019001282","INVERSIONES SANTA CLARA S. DE R. L","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,6,"ASOCIACIONES SIN FINES DE LUCR","E2019001092","E2019001092","ASOCIACIoN EMBAJADORES PARA CRISTO (EMBASSADORS FOR CHRIST ASSOCIATION)","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,6,"DL-119-2016","E2018002692","E2018002692","COMERCIAL Y FERRETERIA SUMAR","","IMPUESTO SOBRE LA VENTA"
2019,6,"ASOCIACIONES SIN FINES DE LUCR","E2017000630","E2017000630","INSTITUTO PARA LA COOPERACIoN Y AUTODESARROLLO (ICADE)","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,6,"COOPERATIVAS","E2018001956","E2018001956","COOPERATIVA CAFETALERA SIGUATEPEQUE LIMITADA  (COHORSIL)","","ISV-119"
2019,6,"ZOLT","E2018002362","E2018002362","PLAZA SAN MARTIN","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,6,"ENERGiA RENOVABLE","E2018001999","E2018001999","SOLUCIONES ENERGeTICAS RENOVABLES S. A. DE C. V","","IMPUESTO SOBRE LA VENTA"
2019,6,"ENERGiA RENOVABLE","E2018002088","E2018002088","SISTEMAS FOTOVOLTAICOS DE HONDURAS S. A (FOTERSA)","","IMPUESTO SOBRE LA VENTA"
2019,6,"ENERGiA RENOVABLE","E2018002744","E2018002744","ENERGiA BaSICA S. A. DE C. V","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,6,"ZOLITUR","E2019001020","E2019001020","BLUE HARBOUR PLANTATION S. DE R. L","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,6,"ZOLITUR","E2019001262","E2019001262","VILLA CORPORACION S.A. DE C.V","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,6,"ASOCIACIONES SIN FINES DE LUCR","E2019001104","E2019001104","ASOCIACIoN INSTITUTO HONDUREnO DE EDUCACIoN POR RADIO (IHER)","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,6,"ASOCIACIONES SIN FINES DE LUCR","E2019001130","E2019001130","ORGANIZACIoN SOLIDARIDAD UNIoN COOPERACIoN SUCO","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,6,"DL-119-2016","E2019000146","E2019000146","DISTRIBUIDORA, IMPORTADORA, EXPORTADORA S.A DE C.V (DIMEXSA)","","IMPUESTO SOBRE LA VENTA"
2019,6,"OTORGADAS SEGuN DECRETOS LEGIS","E2019001185","E2019001185","ALUTECH S.A. DE C.V","","ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,6,"ASOCIACIONES SIN FINES DE LUCR","E2018002712","E2018002712","ASOCIACIoN MEJORANDO HONDURAS","","IMPUESTO SOBRE LA VENTA"
2019,6,"DL-119-2016","E2019000594","E2019000594","TECNOLOGIA DE ORDEnO Y MAQUINARIAS S. DE R.L. DE C.V.","","IMPUESTO SOBRE LA VENTA"
2019,6,"ASOCIACIONES SIN FINES DE LUCR","E2019000209","E2019000209","FUNDACIoN PROFUTURO","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,6,"COOPERATIVAS","E2019001203","E2019001203","COOPERATIVA MIXTA HALCON LIMITADA (COMHALCONL)","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,6,"ASOCIACIONES SIN FINES DE LUCR","E2019000210","E2019000210","FUNDACIoN PROFUTURO","","TASA"
2019,6,"ENERGiA RENOVABLE","E2018001851","E2018001851","PACIFIC SOLAR ENERGY S. A. DE C. V.","","IMPUESTO SOBRE LA VENTA"
2019,6,"ENERGiA RENOVABLE","E2018001938","E2018001938","GENERACIONES ENERGeTICAS S. A","","RETENCIoN EN LA FUENTE"
2019,6,"ZOLI","E2019000879","E2019000879","ENERGIA Y VAPOR, S. A DE C. V.","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,6,"DL-119-2016","E2018002323","E2018002323","COMPAniA AViCOLA DE CENTROAMeRICA S. DE C. V.  (CADECA)","","IMPUESTO SOBRE LA VENTA"
2019,6,"POR TRATADOS Y CONVENIOS INTER","E2019001556","E2019001556","EMBAJADA DE CANADa","","IMPUESTO SOBRE LA VENTA"
2019,6,"ASOCIACIONES SIN FINES DE LUCR","E2017001542","E2017001542","CONSEJO HONDUREnO DE LA EMPRESA PRIVADA (COHEP)","","IMPUESTO SOBRE LA RENTA"
2019,6,"BIENES Y SERVICIOS EXENTOS","E2019000408","E2019000408","EMPRESA AVICOLA EL CORTIJO, S.A. DE C.V","","IMPUESTO SOBRE LA VENTA"
2019,6,"ASOCIACIONES SIN FINES DE LUCR","E2019000533","E2019000533","ASOCIACIoN OXFAN UNITED KINDOM AND IRELAND","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,6,"POR TRATADOS Y CONVENIOS INTER","E2019001471","E2019001471","FONDO MONETARIO INTERNACIONAL","","IMPUESTO SOBRE LA VENTA"
2019,6,"ESTADO","E2018002477","E2018002477","CONSTRUCOES GABRIEL A. S. COUTO S. A.","","IMPUESTO SOBRE LA VENTA"
2019,6,"ESTADO","EM2019000066","EM2019000066","SECRETARIA DE AGRICULTURA Y GANADERIA (SAG)","","IMPUESTO SOBRE LA VENTA"
2019,6,"ASOCIACIONES SIN FINES DE LUCR","E2018002301","E2018002301","ASOCIACIoN DE MADRES OBLATAS AL DIVINO AMOR DE HONDURAS","","IMPUESTO SOBRE LA RENTA"
2019,6,"ASOCIACIONES SIN FINES DE LUCR","E2017001789","E2017001789","SALUD FAMILIAR INTERNACIONAL (FHI)","","IMPUESTO SOBRE LA VENTA"
2019,6,"ASOCIACIONES SIN FINES DE LUCR","E2019000511","E2019000511","EDUCATION DEVELOPMENT CENTER INC (EDC)","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,6,"IGLESIAS","E2019001374","E2019001374","ASOCIACIoN PIEDRA ANGULAR DE HONDURAS (APAH)","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,6,"ASOCIACIONES SIN FINES DE LUCR","E2019000100","E2019000100","GRUPO JUVENIL DION DE LA COLONIA EL PEDREGAL","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,6,"ESTADO","EM2019000065","EM2019000065","CONSTRUCOES GABRIEL A. S. COUTO S. A.","","IMPUESTO SOBRE LA VENTA"
2019,6,"ZOLI","E2019000291","E2019000291","STANDARD APPAREL S. DE R. L","","IMPUESTO SOBRE LA RENTA"
2019,6,"ESTADO","E2019000494","E2019000494","PODER JUDICIAL","","IMPUESTO SOBRE LA VENTA"
2019,6,"COOPERATIVAS","E2018002664","E2018002664","COOPERATIVA AGROPECUARIA REGIONAL NUEVO EDEN LIMITADA","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,6,"ESTADO","E2019001627","E2019001627","PODER JUDICIAL","","IMPUESTO SOBRE LA VENTA"
2019,6,"DL-119-2016","E2019000559","E2019000559","ASOCIACION DE PRODUCTORES DE HORTALIZAS Y FRUTALES DE INTIBUCA","","IMPUESTO SOBRE LA VENTA"
2019,6,"POR TRATADOS Y CONVENIOS INTER","E2019001630","E2019001630","EUROSAN","","IMPUESTO SOBRE LA VENTA"
2019,6,"DL-119-2016","E2019000709","E2019000709","INVERSIONES GOMONT S. DE R.L","","IMPUESTO SOBRE LA VENTA"
2019,6,"ASOCIACIONES SIN FINES DE LUCR","E2018002617","E2018002617","SOCIEDAD EDUCACIONAL INTERNACIONAL SAMPEDRANA","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,6,"DL-119-2016","E2019001115","E2019001115","LOS  AZAHARES, S. DE R.L. DE C.V.","","IMPUESTO SOBRE LA VENTA"
2019,6,"ASOCIACIONES SIN FINES DE LUCR","E2019000847","E2019000847","FUNDACIoN DE ASISTENCIA A LOS DISCAPACITADOS (AS) NELLY SUYAPA SANTOS","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,6,"POR TRATADOS Y CONVENIOS INTER","E2019001238","E2019001238","EMBAJADA DE LA REPuBLICA FEDERAL DE ALEMANIA","","IMPUESTO SOBRE LA VENTA"
2019,6,"LIT","E2019001080","E2019001080","GRANJA D ELIA S. DE R. L. DE C. V","","IMPUESTO SOBRE LA RENTA"
2019,6,"POR TRATADOS Y CONVENIOS INTER","E2019001407","E2019001407","FUNDACION PARA LA VIVIENDA COOPERATIVA (CHF INTERNATIONAL)","","IMPUESTO SOBRE LA VENTA"
2019,6,"ZOLITUR","E2019001294","E2019001294","INVERSIONES COMERCIALES Y DESARROLLOS S. A. DE C.  V","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,6,"ZOLITUR","E2019001383","E2019001383","SUN WATER COMPANY S. A. DE C. V.","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,6,"OTORGADAS SEGuN DECRETOS LEGIS","E2018002656","E2018002656","TAPAS PLASTICAS S. DE R. L","","IMPUESTO SOBRE LA VENTA"
2019,6,"ASOCIACIONES SIN FINES DE LUCR","E2019000982","E2019000982","FUNDACIoN JOSe MARiA COVELO","","IMPUESTO SOBRE LA RENTA"
2019,6,"ENERGiA RENOVABLE","E2018001840","E2018001840","GEOTERMICA PLATANARES S.A. DE C.V.","","IMPUESTO SOBRE LA RENTA"
2019,6,"OTORGADAS SEGuN DECRETOS LEGIS","E2019001188","E2019001188","FUNDACIoN PARA EL DESARROLLO DE LA VIVIENDA SOCIAL URBANA Y RURAL","","IMPUESTO SOBRE LA VENTA"
2019,6,"DL-119-2016","E2018001951","E2018001951","DUWEST HONDURAS S.A. DE C.V.","","IMPUESTO SOBRE LA VENTA"
2019,6,"ASOCIACIONES SIN FINES DE LUCR","E2019001224","E2019001224","FONDO CULTURAL BANCATLAN","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,6,"POR TRATADOS Y CONVENIOS INTER","E2019001545","E2019001545","ORGANIZACION PANAMERICANA DE LA SALUD / ORGANIZACION MUNDIAL DE LA SALUD (OPS - OMS)","","IMPUESTO SOBRE LA VENTA"
2019,6,"ASOCIACIONES SIN FINES DE LUCR","E2018001661","E2018001661","FUNDACIoN PARA EL NInO QUEMADO","","IMPUESTO SOBRE LA VENTA"
2019,6,"ZOLI","E2019001280","E2019001280","COMERCIALIZADORA Y EXPORTADORA DE MARISCOS RODRIGUEZ S. DE R.L","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,6,"OTORGADAS SEGuN DECRETOS LEGIS","E2019000135","E2019000135","FUNDACIoN PARA EL DESARROLLO DE LA VIVIENDA SOCIAL URBANA Y RURAL","","IMPUESTO SOBRE LA RENTA"
2019,6,"ALIANZA PuBLICO PRIVADA (APP)","E2019001399","E2019001399","PALMEROLA INTERNATIONAL AIRPORT S. A. DE C. V.","","ACPV"
2019,6,"DL-119-2016","E2019000101","E2019000101","INVERSIONES DIAGRO S. DE R.L.","","IMPUESTO SOBRE LA VENTA"
2019,6,"ZOLI","E2019000172","E2019000172","AUDITORES FINANCIEROS Y FISCALES S.A DE C.V","","IMPUESTO SOBRE LA VENTA"
2019,6,"ESTADO","E2018001278","E2018001278","CONSTRUCTORA QUEIROZ GALVAO S/A","","ACPV"
2019,6,"POR TRATADOS Y CONVENIOS INTER","E2019000938","E2019000938","ORGANIZACIoN DE ESTADOS AMERICANOS (OEA)","","IMPUESTO SOBRE LA VENTA"
2019,6,"COOPERATIVAS","E2019000843","E2019000843","COOPERATIVA MIXTA 18 DE JULIO LIMITADA (COMDIJUL)","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,6,"DL-119-2016","E2018002395","E2018002395","INDUSTRIAS MOLINERAS S.A DE C.V. (IMSA)","","IMPUESTO SOBRE LA VENTA"
2019,6,"OTORGADAS SEGuN DECRETOS LEGIS","E2019000391","E2019000391","FABRICA DE CONFITES Y CHICLES VENUS S.A. DE C.V.","","ACPV"
2019,6,"DL-119-2016","E2019001197","E2019001197","MEXICHEM HONDURAS, S.A. DE C.V","","IMPUESTO SOBRE LA VENTA"
2019,6,"OTORGADAS SEGuN DECRETOS LEGIS","EM2019000026","EM2019000026","ALPLA HONDURAS S. A.","","IMPUESTO SOBRE LA VENTA"
2019,6,"DL-119-2016","E2018001721","E2018001721","ANDOSAY (RICARDO CRUZ ANDONIE SAYBE)","","IMPUESTO SOBRE LA VENTA"
2019,5,"ENERGiA RENOVABLE","E2018002398","E2018002398","INVERSIONES DE GENERACIoN ELeCTRICAS S.A DE C.V (INGELSA)","","RETENCIoN EN LA FUENTE"
2019,5,"ENERGiA RENOVABLE","E2018001730","E2018001730","SOCIEDAD ELECTRICA MESOAMERICANA S.A DE C.V","","RETENCIoN EN LA FUENTE"
2019,5,"ASOCIACIONES SIN FINES DE LUCR","E2018002614","E2018002614","ASOCIACIoN MEJORANDO HONDURAS","","TASA"
2019,5,"DL-119-2016","E2018002743","E2018002743","SUPERAGRO S. DE R. L. DE C. V","","IMPUESTO SOBRE LA VENTA"
2019,5,"ZOLITUR","E2018000873","E2018000873","VEGAS ELECTRIC S.A DE C.V","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"POR TRATADOS Y CONVENIOS INTER","E2018000898","E2018000898","EMBAJADA AMERICANA","","IMPUESTO SOBRE LA VENTA"
2019,5,"OTORGADAS SEGuN DECRETOS LEGIS","E2018002369","E2018002369","CORPORACION DINANT S.A DE C.V","","ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"ASOCIACIONES SIN FINES DE LUCR","E2018001715","E2018001715","FUNDACION TELETON HONDURAS","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"ENERGiA RENOVABLE","E2019000006","E2019000006","VIENTOS DE SAN MARCOS S. A. DE C. V","","IMPUESTO SOBRE LA RENTA"
2019,5,"ENERGiA RENOVABLE","E2019000169","E2019000169","PROMOTORA DE GENERACION DE ENERGIA LIMPIA S. A","","IMPUESTO SOBRE LA VENTA"
2019,5,"ENERGiA RENOVABLE","E2018002272","E2018002272","BLUE ENERGY S.A DE C.V","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"ZOLITUR","E2018002365","E2018002365","ROATAN RENTALS S. DE R.L","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"ZOLI","E2019001385","E2019001385","PRIDE PERFORMANCE FABRICS, S. A. DE C. V.","","ACPV"
2019,5,"ESTADO","E2019000162","E2019000162","SECRETARIA DE AGRICULTURA Y GANADERIA (SAG)","","ISV-119"
2019,5,"ESTADO","E2019000230","E2019000230","SECRETARIA DE AGRICULTURA Y GANADERIA (SAG)","","IMPUESTO SOBRE LA VENTA"
2019,5,"ASOCIACIONES SIN FINES DE LUCR","E2019000340","E2019000340","FUNDACIoN HONDUREnA DE NEUROCIRUGiA INFANTIL E HIDROCEFALIA (FUNDANIH)","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"POR TRATADOS Y CONVENIOS INTER","E2019000455","E2019000455","CENTRO DE DESARROLLO EMPRESARIAL PARA LA MICRO, PEQUEnA Y MEDIANA EMPRESA DE LA REGION DEL GOLFO DE FONSECA","","IMPUESTO SOBRE LA VENTA"
2019,5,"POR TRATADOS Y CONVENIOS INTER","E2018002623","E2018002623","CENTRO DE DESARROLLO DE LA MICRO, PEQUEnA Y MEDINA EMPRESA DE LA REGIoN ARRECIFE (CDE-MIPYME DE LA REGIoN ARRECIFE)","","IMPUESTO SOBRE LA VENTA"
2019,5,"POR TRATADOS Y CONVENIOS INTER","E2019000202","E2019000202","PROGRAMA MUNDIAL DE ALIMENTOS (PMA)","","IMPUESTO SOBRE LA VENTA"
2019,5,"ASOCIACIONES SIN FINES DE LUCR","E2018002516","E2018002516","PLAN INTERNACIONAL INC Y PLAN HONDURAS","","IMPUESTO SOBRE LA VENTA"
2019,5,"POR TRATADOS Y CONVENIOS INTER","E2019000859","E2019000859","EMBAJADA DE JAPoN","","IMPUESTO SOBRE LA VENTA"
2019,5,"ENERGiA RENOVABLE","E2019001271","E2019001271","MERENDON POWER PLANT S.A. DE C.V.","","IMPUESTO SOBRE LA VENTA"
2019,5,"ENERGiA RENOVABLE","E2019000398","E2019000398","ENERGIAS LIMPIAS DEL YAGUALA S. A. DE C. V","","IMPUESTO SOBRE LA VENTA"
2019,5,"OTORGADAS SEGuN DECRETOS LEGIS","E2019000551","E2019000551","FONDO CAFETERO NACIONAL","","IMPUESTO SOBRE LA VENTA"
2019,5,"POR TRATADOS Y CONVENIOS INTER","E2019000134","E2019000134","CARE INTERNACIONAL EN HONDURAS","","IMPUESTO SOBRE LA VENTA"
2019,5,"POR TRATADOS Y CONVENIOS INTER","E2019000352","E2019000352","EMBAJADA AMERICANA","","IMPUESTO SOBRE LA VENTA"
2019,5,"ASOCIACIONES SIN FINES DE LUCR","EM2019000057","EM2019000057","LIGA DE LACTANCIA MATERNA","","IMPUESTO SOBRE LA VENTA"
2019,5,"ZOLITUR","E2019000042","E2019000042","FRANCISCO JAVIER PINEDA SERRANO","","IMPUESTO SOBRE LA RENTA, ACTIVO NETO, APORTACIoN SOLIDARIA"
2019,5,"POR TRATADOS Y CONVENIOS INTER","E2019001389","E2019001389","CENTRO DE DESARROLLO EMPRESARIAL DE LA MICRO, PEQUEnA Y MEDIANA EMPRESA REGION DE OCCIDENTE","","IMPUESTO SOBRE LA VENTA"
2019,5,"POR TRATADOS Y CONVENIOS INTER","E2018001245","E2018001245","EMBAJADA AMERICANA","","IMPUESTO SOBRE LA VENTA"
2019,5,"POR TRATADOS Y CONVENIOS INTER","E2018002297","E2018002297","EMBAJADA AMERICANA","","IMPUESTO SOBRE LA VENTA"
2019,5,"DL-119-2016","E2019000876","E2019000876","BENEFICIO DE GRANOS MATURAVE S.A","","IMPUESTO SOBRE LA VENTA"
2019,5,"DL-119-2016","E2019001179","E2019001179","DISTRIBUIDORA AGROPECUARIA DISATYR S.A. DE C.V.","","IMPUESTO SOBRE LA VENTA"
2019,5,"ASOCIACIONES SIN FINES DE LUCR","E2018002358","E2018002358","FUNDACIoN PARA EL DESARROLLO EDUCATIVO DE GUAYMAS (FUNDEG)","","IMPUESTO SOBRE LA VENTA"
